Start_LT	aPinene	bPinene	Isoprene	Limonene	Myrcene	O3	OH	nitrateSSfromben
3456334500	0.3981000060836474	0.3113333309690157	1.138500014940898	0.05796666505436102	0.008800000185146928			
3456334800	0.4309000074863434	0.3334999978542328	1.14300000667572	0.06129999831318855	0.009200000204145908			
3456335100	0.4270500044027964	0.3307000001271566	1.156650006771088	0.06109999865293503	0.00925000011920929			
3456335400	0.4232000013192495	0.3279000024000804	1.170300006866455	0.0608999989926815	0.009300000034272671			
3456335700	0.4193499982357025	0.3251000046730042	1.183950006961823	0.06069999933242798	0.009349999949336052			
3456336000	0.4154999951521556	0.3223000069459279	1.19760000705719	0.06049999967217445	0.009399999864399433			
3456336300	0.4116499920686086	0.3195000092188517	1.211250007152557	0.06030000001192093	0.009449999779462814			
3456336600	0.4077999889850616	0.3167000114917755	1.224900007247925	0.0601000003516674	0.009499999694526196			
3456336900	0.4087333232164383	0.3191833446423213	1.205566664536794	0.05958333363135656	0.009449999779462814			
3456337200	0.4096666574478149	0.321666677792867	1.186233321825663	0.05906666691104571	0.009399999864399433			
3456337500	0.4105999916791916	0.3241500109434128	1.166899979114532	0.05855000019073486	0.009349999949336052			
3456337800	0.4115333259105682	0.3266333440939586	1.147566636403402	0.05803333347042402	0.009300000034272671			
3456338100	0.4124666601419449	0.3291166772445043	1.128233293692271	0.05751666675011317	0.00925000011920929			
3456338400	0.4133999943733215	0.33160001039505	1.10889995098114	0.05700000002980232	0.009200000204145908			
3456338700	0.4183499962091446	0.3341333419084549	1.098733286062876	0.05963333385686079	0.009416666813194752			
3456339000	0.4232999980449677	0.3366666734218597	1.088566621144613	0.06226666768391927	0.009633333422243595			
3456339300	0.4282499998807907	0.3392000049352646	1.078399956226349	0.06490000151097775	0.009850000031292439			
3456339600	0.4332000017166138	0.3417333364486694	1.068233291308085	0.06753333533803622	0.01006666664034128			
3456339900	0.4381500035524368	0.3442666679620743	1.058066626389821	0.07016666916509469	0.01028333324939013			
3456340200	0.4431000053882599	0.3467999994754791	1.047899961471558	0.07280000299215317	0.01049999985843897			
3456340500	0.4480833361546199	0.3472166657447815	1.028499970833461	0.07610000297427177	0.01064999991406997			
3456340800	0.4530666669209798	0.3476333320140839	1.009099980195363	0.07940000295639038	0.01079999996970097			
3456341100	0.4580499976873398	0.3480499982833862	0.9896999895572662	0.08270000293850899	0.01095000002533197			
3456341400	0.4630333284536998	0.3484666645526886	0.9702999989191691	0.08600000292062759	0.01110000008096298			
3456341700	0.4680166592200597	0.348883330821991	0.950900008281072	0.0893000029027462	0.01125000013659398			
3456342000	0.4729999899864197	0.3492999970912933	0.9315000176429749	0.09260000288486481	0.01140000019222498			
3456342300	0.4593666593233744	0.3415666619936625	0.9287000099817911	0.08940000211199124	0.01100000009561578			
3456342600	0.4457333286603292	0.3338333268960317	0.9259000023206075	0.08620000133911769	0.01059999999900659			
3456342900	0.4320999979972839	0.3260999917984009	0.9230999946594238	0.08300000056624413	0.01019999990239739			
3456343200	0.4184666673342387	0.3183666567007701	0.9202999869982401	0.07979999979337056	0.009799999805788199			
3456343500	0.4048333366711934	0.3106333216031392	0.9174999793370565	0.07659999902049701	0.009399999709179005			
3456343800	0.3912000060081482	0.3028999865055084	0.9146999716758728	0.07339999824762344	0.008999999612569809			
3456344100	0.4634833335876465	0.3472499897082647	0.8781833052635193	0.08499999965230624	0.01164999976754189			
3456344400	0.5357666611671448	0.3915999929110209	0.8416666388511658	0.09660000105698903	0.01429999992251396			
3456344700	0.6080499887466431	0.4359499961137772	0.8051499724388123	0.1082000024616718	0.01695000007748604			
3456345000	0.6803333163261414	0.4802999993165334	0.7686333060264587	0.1198000038663546	0.01960000023245811			
3456345300	0.7526166439056396	0.5246500025192896	0.7321166396141052	0.1314000052710374	0.02225000038743019			
3456345600	0.8248999714851379	0.5690000057220459	0.6955999732017517	0.1430000066757202	0.02490000054240227			
3456345900	0.77579997976621	0.5366333375374476	0.7083833118279775	0.13801667218407	0.02320000048105915			
3456346200	0.7266999880472819	0.5042666693528494	0.7211666504542033	0.1330333376924197	0.02150000041971604			
3456346500	0.6775999963283539	0.471900001168251	0.7339499890804291	0.1280500032007694	0.01980000035837293			
3456346800	0.6285000046094258	0.4395333329836527	0.7467333277066549	0.1230666687091192	0.01810000029702981			
3456347100	0.5794000128904978	0.4071666647990545	0.7595166663328806	0.1180833342174689	0.0164000002356867			
3456347400	0.5303000211715698	0.3747999966144562	0.7723000049591064	0.1130999997258186	0.01470000017434359			
3456347700	0.5135666827360789	0.3673833310604095	0.778166671593984	0.1081166664759318	0.0137166668040057			
3456348000	0.496833344300588	0.3599666655063629	0.7840333382288615	0.103133333226045	0.01273333343366782			
3456348300	0.480100005865097	0.3525499999523163	0.789900004863739	0.09814999997615814	0.01175000006332994			
3456348600	0.4633666674296061	0.3451333343982697	0.7957666714986166	0.09316666672627132	0.01076666669299205			
3456348900	0.4466333289941152	0.337716668844223	0.801633338133494	0.08818333347638449	0.009783333322654169			
3456349200	0.4298999905586243	0.3303000032901764	0.8075000047683716	0.08320000022649765	0.008799999952316284			
3456349500	0.4505333205064138	0.3341833353042603	0.8381000061829885	0.08046666656931241	0.009416666657974323			
3456349800	0.4711666504542033	0.3380666673183441	0.8687000075976054	0.07773333291212718	0.01003333336363236			
3456350100	0.4917999804019928	0.341949999332428	0.8993000090122223	0.07499999925494194	0.0106500000692904			
3456350400	0.5124333103497823	0.3458333313465118	0.9299000104268392	0.0722666655977567	0.01126666677494844			
3456350700	0.5330666402975718	0.3497166633605957	0.9605000118414561	0.06953333194057147	0.01188333348060648			
3456351000	0.5536999702453613	0.3535999953746796	0.991100013256073	0.06679999828338623	0.01250000018626451			
3456351300	0.5514999727408091	0.3540333310763041	0.9888333479563395	0.06611666580041249	0.01280000014230609			
3456351600	0.549299975236257	0.3544666667779287	0.9865666826566061	0.06543333331743877	0.01310000009834766			
3456351900	0.5470999777317047	0.3549000024795532	0.9843000173568726	0.06475000083446503	0.01340000005438924			
3456352200	0.5448999802271525	0.3553333381811778	0.982033352057139	0.06406666835149129	0.01370000001043081			
3456352500	0.5426999827226003	0.3557666738828023	0.9797666867574056	0.06338333586851756	0.01399999996647239			
3456352800	0.5404999852180481	0.3562000095844269	0.9775000214576721	0.06270000338554382	0.01429999992251396			
3456353100	0.5242833197116852	0.3509166737397512	0.9870833456516266	0.06218333604435126	0.01391666661947966			
3456353400	0.5080666542053223	0.3456333378950755	0.9966666698455811	0.0616666687031587	0.01353333331644535			
3456353700	0.4918499886989594	0.3403500020503998	1.006249994039536	0.06115000136196613	0.01315000001341105			
3456354000	0.4756333231925964	0.3350666662057241	1.01583331823349	0.06063333402077357	0.01276666671037674			
3456354300	0.4594166576862335	0.3297833303610484	1.025416642427444	0.06011666667958101	0.01238333340734243			
3456354600	0.4431999921798706	0.3244999945163727	1.034999966621399	0.05959999933838844	0.01200000010430813			
3456354900	0.4283666610717773	0.3175833274920781	1.026816636323929	0.06349999892214934	0.01201666674266259			
3456355200	0.4135333299636841	0.3106666604677836	1.018633306026459	0.06739999850591023	0.01203333338101705			
3456355500	0.3986999988555908	0.3037499934434891	1.010449975728989	0.07129999808967113	0.01205000001937151			
3456355800	0.3838666677474976	0.2968333264191945	1.002266645431519	0.07519999767343204	0.01206666665772597			
3456356100	0.3690333366394043	0.2899166593949	0.9940833151340485	0.07909999725719294	0.01208333329608043			
3456356400	0.354200005531311	0.2829999923706055	0.9858999848365784	0.08299999684095383	0.01209999993443489			
3456356700	0.3674833377202352	0.2893999914328257	0.9135333200295767	0.0881666640440623	0.01344999981423219			
3456357000	0.3807666699091594	0.295799990495046	0.8411666552225748	0.09333333124717076	0.01479999969402949			
3456357300	0.3940500020980835	0.3021999895572662	0.7687999904155731	0.09849999845027924	0.01614999957382679			
3456357600	0.4073333342870076	0.3085999886194865	0.6964333256085713	0.1036666656533877	0.01749999945362409			
3456357900	0.4206166664759318	0.3149999876817067	0.6240666608015697	0.1088333328564962	0.01884999933342139			
3456358200	0.433899998664856	0.321399986743927	0.5516999959945679	0.1140000000596046	0.02019999921321869			
3456358500	0.4130666653315226	0.3092333227396011	0.5259666641553243	0.1059666673342387	0.01924999927481015			
3456358800	0.3922333319981893	0.2970666587352753	0.5002333323160807	0.09793333460887273	0.01829999933640162			
3456359100	0.371399998664856	0.2848999947309494	0.4745000004768372	0.08990000188350677	0.01734999939799309			
3456359400	0.3505666653315226	0.2727333307266235	0.4487666686375936	0.08186666915814081	0.01639999945958455			
3456359700	0.3297333319981893	0.2605666667222977	0.42303333679835	0.07383333643277487	0.01544999952117602			
3456360000	0.308899998664856	0.2484000027179718	0.3973000049591064	0.06580000370740891	0.01449999958276749			
3456360300	0.2860166653990746	0.231283334394296	0.3712000052134196	0.06308333637813728	0.01321666633399824			
3456360600	0.2631333321332932	0.2141666660706202	0.3451000054677327	0.06036666904886564	0.011933333085229			
3456360900	0.2402499988675117	0.1970499977469444	0.3190000057220459	0.057650001719594	0.01064999983645976			
3456361200	0.2173666656017303	0.1799333294232686	0.2929000059763591	0.05493333439032237	0.009366666587690513			
3456361500	0.1944833323359489	0.1628166610995929	0.2668000062306722	0.05221666706105074	0.008083333338921269			
3456361800	0.1715999990701675	0.1456999927759171	0.2407000064849854	0.0494999997317791	0.006800000090152026			
3456362100	0.1656666671236356	0.1408499938746293	0.2302333389719327	0.04604999969402949	0.006683333388840158			
3456362400	0.1597333351771037	0.1359999949733416	0.2197666714588801	0.04259999965627988	0.006566666687528293			
3456362700	0.1538000032305717	0.1311499960720539	0.2093000039458275	0.03914999961853027	0.006449999986216426			
3456363000	0.1478666712840398	0.1262999971707662	0.1988333364327749	0.03569999958078066	0.006333333284904559			
3456363300	0.1419333393375079	0.1214499982694785	0.1883666689197223	0.03224999954303105	0.006216666583592693			
3456363600	0.136000007390976	0.1165999993681908	0.1779000014066696	0.02879999950528145	0.006099999882280827			
3456363900	0.1529500062266985	0.128516665349404	0.1785333355267843	0.0339666660875082	0.007366666570305824			
3456364200	0.1699000050624212	0.1404333313306173	0.1791666696468989	0.03913333266973495	0.008633333258330822			
3456364500	0.1868500038981438	0.1523499973118305	0.1798000037670135	0.04429999925196171	0.00989999994635582			
3456364800	0.2038000027338664	0.1642666632930438	0.1804333378871282	0.04946666583418846	0.01116666663438082			
3456365100	0.220750001569589	0.176183329274257	0.1810666720072428	0.05463333241641521	0.01243333332240582			
3456365400	0.2377000004053116	0.1880999952554703	0.1817000061273575	0.05979999899864197	0.01370000001043081			
3456365700	0.2283666680256526	0.1843333293994268	0.1792166729768117	0.05449999930957953	0.01261666665474574			
3456366000	0.2190333356459936	0.1805666635433833	0.176733339826266	0.0491999996205171	0.01153333329906066			
3456366300	0.2097000032663345	0.1767999976873398	0.1742500066757202	0.04389999993145466	0.01044999994337559			
3456366600	0.2003666708866755	0.1730333318312963	0.1717666735251745	0.03860000024239223	0.009366666587690512			
3456366900	0.1910333385070165	0.1692666659752528	0.1692833403746287	0.03330000055332979	0.008283333232005436			
3456367200	0.1817000061273575	0.1655000001192093	0.1668000072240829	0.02800000086426735	0.007199999876320362			
3456367500	0.1936500047643979	0.1715500007073084	0.1624000072479248	0.02846666735907396	0.00774999987334013			
3456367800	0.2056000034014384	0.1776000012954076	0.1580000072717667	0.02893333385388057	0.008299999870359898			
3456368100	0.2175500020384789	0.1836500018835068	0.1536000072956085	0.02940000034868717	0.008849999867379665			
3456368400	0.2295000006755193	0.1897000024716059	0.1492000073194504	0.02986666684349378	0.009399999864399433			
3456368700	0.2414499993125598	0.1957500030597051	0.1448000073432922	0.03033333333830039	0.009949999861419201			
3456369000	0.2533999979496002	0.2018000036478043	0.1404000073671341	0.03079999983310699	0.01049999985843897			
3456369300	0.2399999971191088	0.1931833351651827	0.1361500062048435	0.02978333334128062	0.009749999890724817			
3456369600	0.2265999962886175	0.1845666666825612	0.1319000050425529	0.02876666684945424	0.008999999923010668			
3456369900	0.2131999954581261	0.1759499981999397	0.1276500038802624	0.02775000035762787	0.008249999955296516			
3456370200	0.1997999946276347	0.1673333297173182	0.1234000027179718	0.02673333386580149	0.007499999987582365			
3456370500	0.1863999937971433	0.1587166612346967	0.1191500015556812	0.02571666737397512	0.006750000019868215			
3456370800	0.1729999929666519	0.1500999927520752	0.1149000003933907	0.02470000088214874	0.006000000052154064			
3456371100	0.1735166609287262	0.1519333273172379	0.1241166678567727	0.02473333415885766	0.006016666690508525			
3456371400	0.1740333288908005	0.1537666618824005	0.1333333353201548	0.02476666743556659	0.006033333328862985			
3456371700	0.1745499968528748	0.1555999964475632	0.1425500027835369	0.02480000071227551	0.006049999967217445			
3456372000	0.175066664814949	0.1574333310127258	0.151766670246919	0.02483333398898442	0.006066666605571906			
3456372300	0.1755833327770233	0.1592666655778885	0.1609833377103011	0.02486666726569335	0.006083333243926366			
3456372600	0.1761000007390976	0.1611000001430511	0.1702000051736832	0.02490000054240227	0.006099999882280827			
