HRNO3_Amb_CU	HROrg_Amb_CU	t_series_Local_Start
		3454608275
		3454608367
		3454608481
0.089	8.43	3454608515
		3454608607
		3454608722
		3454608756
		3454608848
		3454608962
0.08599999999999999	8.441000000000001	3454608995
		3454609088
		3454609202
		3454609235
		3454609328
		3454609442
0.097	8.176	3454609475
		3454609568
		3454609682
		3454609716
		3454609808
		3454609922
0.08799999999999999	8.585000000000001	3454609956
		3454610048
		3454610162
		3454610195
		3454610287
		3454610402
0.09	8.789999999999999	3454610436
		3454610528
		3454610642
		3454610675
		3454610767
		3454610882
0.106	8.991	3454610916
		3454611008
		3454611122
		3454611156
		3454611248
		3454611362
0.114	9.048	3454611395
		3454611488
		3454611602
		3454611635
		3454611727
		3454611842
0.115	9.26	3454611875
		3454611967
		3454612081
		3454612115
		3454612207
		3454612322
0.091	8.988	3454612355
		3454612447
		3454612561
		3454612595
		3454612687
		3454612802
0.08500000000000001	8.776999999999999	3454612835
		3454612927
		3454613042
		3454613075
		3454613167
		3454613282
0.094	8.289999999999999	3454613315
		3454613407
		3454613522
		3454613555
		3454613647
		3454613762
0.105	8.557	3454613795
		3454613887
		3454614002
		3454614035
		3454614127
		3454614242
0.094	8.763	3454614276
		3454614368
		3454614482
		3454614516
		3454614608
		3454614722
0.075	9.02	3454614756
		3454614848
		3454614962
		3454614996
		3454615088
		3454615202
0.109	9.177	3454615236
		3454615328
		3454615442
		3454615476
		3454615568
		3454615682
0.107	9.215	3454615715
		3454615807
		3454615922
		3454615956
		3454616047
		3454616162
0.101	9.493	3454616195
		3454616287
		3454616401
		3454616435
		3454616527
		3454616642
0.113	9.904999999999999	3454616675
		3454616767
		3454616882
		3454616915
		3454617007
		3454617122
0.142	10.185	3454617156
		3454617248
		3454617362
		3454617395
		3454617487
		3454617602
0.124	10.097	3454617635
		3454617728
		3454617842
		3454617875
		3454617967
		3454618082
0.115	10.398	3454618115
		3454618207
		3454618322
		3454618356
		3454618448
		3454618562
0.121	9.914	3454618595
		3454618687
		3454618801
		3454618835
		3454618927
		3454619041
0.118	9.679	3454619075
		3454619167
		3454619282
		3454619315
		3454619407
		3454619522
0.122	9.946	3454619555
		3454619647
		3454619761
		3454619795
		3454619887
		3454620001
0.117	10.236	3454620035
		3454620127
		3454620242
		3454620275
		3454620367
		3454620482
0.131	10.411	3454620515
		3454620607
		3454620722
		3454620755
		3454620847
		3454620962
0.138	10.607	3454620995
		3454621087
		3454621202
		3454621235
		3454621327
		3454621441
0.136	10.679	3454621475
		3454621567
		3454621681
		3454621715
		3454621807
		3454621922
0.126	10.521	3454621955
		3454622047
		3454622162
		3454622196
		3454622288
		3454622402
0.119	9.917999999999999	3454622436
		3454622528
		3454622642
		3454622676
		3454622768
		3454622882
0.12	9.752000000000001	3454622916
		3454623007
		3454623122
		3454623156
		3454623247
		3454623362
0.13	10.575	3454623395
		3454623487
		3454623602
		3454623636
		3454623728
		3454623842
0.128	10.289	3454623875
		3454623967
		3454624082
		3454624115
		3454624207
		3454624322
0.119	10.326	3454624355
		3454624448
		3454624562
		3454624595
		3454624688
		3454624802
0.144	10.697	3454624835
		3454624927
		3454625042
		3454625076
		3454625168
		3454625282
0.139	10.061	3454625315
		3454625407
		3454625521
		3454625555
		3454625647
		3454625762
0.148	10.48	3454625795
		3454625887
		3454626002
		3454626035
		3454626128
		3454626242
0.15	10.406	3454626276
		3454626368
		3454626481
		3454626515
		3454626607
		3454626721
0.122	10.547	3454626755
		3454626847
		3454626962
		3454626996
		3454627088
		3454627202
0.132	11.037	3454627235
		3454627328
		3454627442
		3454627476
		3454627568
		3454627682
0.147	11.393	3454627716
		3454627808
		3454627922
		3454627955
		3454628047
		3454628162
0.14	11.314	3454628196
		3454628288
		3454628402
		3454628436
		3454628528
		3454628642
0.147	12.796	3454628676
		3454628768
		3454628882
		3454628915
		3454629007
		3454629121
0.152	12.099	3454629155
		3454629247
		3454629362
		3454629395
		3454629487
		3454629602
0.149	11.378	3454629635
		3454629727
		3454629842
		3454629875
		3454629967
		3454630082
0.149	11.028	3454630116
		3454630208
		3454630322
		3454630356
		3454630447
		3454630562
0.144	11.149	3454630596
		3454630688
		3454630802
		3454630835
		3454630927
		3454631042
0.159	10.675	3454631075
		3454631168
		3454631282
		3454631316
		3454631408
		3454631522
0.147	11.025	3454631556
		3454631648
		3454631762
		3454631795
		3454631887
		3454632002
0.153	11.317	3454632035
		3454632128
		3454632242
		3454632275
		3454632368
		3454632482
0.152	11.12	3454632515
		3454632607
		3454632722
		3454632755
		3454632847
		3454632962
0.154	11.311	3454632995
		3454633087
		3454633202
		3454633235
		3454633327
		3454633441
0.172	11.448	3454633475
		3454633567
		3454633682
		3454633716
		3454633807
		3454633922
0.159	10.898	3454633956
		3454634048
		3454634161
		3454634195
		3454634287
		3454634402
0.165	11.366	3454634436
		3454634528
		3454634642
		3454634676
		3454634768
		3454634882
0.17	11.071	3454634916
		3454635008
		3454635122
		3454635156
		3454635248
		3454635362
0.178	10.347	3454635395
		3454635487
		3454635601
		3454635635
		3454635727
		3454635842
0.176	11.181	3454635876
		3454635968
		3454636082
		3454636115
		3454636208
		3454636322
0.17	11.031	3454636356
		3454636447
		3454636562
		3454636596
		3454636688
		3454636802
0.195	10.913	3454636835
		3454636927
		3454637042
		3454637075
		3454637167
		3454637282
0.194	11.099	3454637315
		3454637407
		3454637522
		3454637555
		3454637648
		3454637762
0.161	10.698	3454637796
		3454637888
		3454638002
		3454638036
		3454638128
		3454638242
0.167	11.058	3454638275
		3454638367
		3454638482
		3454638516
		3454638608
		3454638722
0.153	10.758	3454638756
		3454638848
		3454638962
		3454638996
		3454639088
		3454639201
0.167	10.577	3454639235
		3454639327
		3454639442
		3454639475
		3454639567
		3454639682
0.196	11.758	3454639715
		3454639808
		3454639922
		3454639956
		3454640047
		3454640162
0.207	11.771	3454640196
		3454640288
		3454640402
		3454640436
		3454640528
		3454640642
0.183	11.12	3454640675
		3454640768
		3454640882
		3454640915
		3454641008
		3454641122
0.163	10.989	3454641156
		3454641248
		3454641362
		3454641396
		3454641488
		3454641602
0.186	11.168	3454641636
		3454641728
		3454641842
		3454641876
		3454641968
		3454642081
0.187	11.126	3454642115
		3454642207
		3454642322
		3454642355
		3454642447
		3454642562
0.196	11.082	3454642596
		3454642688
		3454642802
		3454642835
		3454642927
		3454643042
0.209	10.686	3454643075
		3454643167
		3454643281
		3454643315
		3454643407
		3454643522
0.162	10.705	3454643555
		3454643647
		3454643762
		3454643796
		3454643888
		3454644002
0.196	10.476	3454644036
		3454644128
		3454644242
		3454644275
		3454644368
		3454644482
0.184	9.858000000000001	3454644516
		3454644608
		3454644722
		3454644756
		3454644848
		3454644962
0.173	9.702999999999999	3454644996
		3454645088
		3454645202
		3454645236
		3454645328
		3454645441
0.186	9.694000000000001	3454645475
		3454645567
		3454645681
		3454645715
		3454645807
		3454645922
0.169	9.598000000000001	3454645956
		3454646047
		3454646161
		3454646195
		3454646287
		3454646402
0.174	8.917	3454646435
		3454646528
		3454646642
		3454646676
		3454646768
		3454646882
0.176	8.577999999999999	3454646916
		3454647008
		3454647121
		3454647155
		3454647247
		3454647362
0.181	8.374000000000001	3454647395
		3454647487
		3454647602
		3454647635
		3454647727
		3454647842
0.145	7.624	3454647876
		3454647968
		3454648082
		3454648116
		3454648208
		3454648322
0.159	7.486	3454648356
		3454648448
		3454648562
		3454648596
		3454648687
		3454648801
0.135	7.363	3454648835
		3454648927
		3454649041
		3454649075
		3454649167
		3454649282
0.149	6.656	3454649315
		3454649408
		3454649522
		3454649556
		3454649648
		3454649762
0.134	7.094	3454649796
		3454649888
		3454650002
		3454650036
		3454650128
		3454650242
0.1	5.158	3454650275
		3454650367
		3454650482
		3454650516
		3454650608
		3454650722
0.107	5.109	3454650755
		3454650847
		3454650962
		3454650996
		3454651088
		3454651202
0.105	4.106	3454651236
		3454651328
		3454651442
		3454651475
		3454651567
		3454651681
0.1	4.437	3454651715
		3454651807
		3454651922
		3454651955
		3454652048
		3454652162
0.1	4.141	3454652195
		3454652288
		3454652401
		3454652435
		3454652527
		3454652642
0.08500000000000001	4.384	3454652675
		3454652767
		3454652882
		3454652915
		3454653007
		3454653122
0.093	4.489	3454653155
		3454653248
		3454653362
		3454653396
		3454653488
		3454653602
0.096	4.166	3454653635
		3454653727
		3454653842
		3454653875
		3454653967
		3454654082
0.079	4.09	3454654115
		3454654207
		3454654321
		3454654355
		3454654447
		3454654561
0.096	3.876	3454654595
		3454654687
		3454654802
		3454654835
		3454654927
		3454655042
0.079	3.818	3454655075
		3454655168
		3454655282
		3454655316
		3454655408
		3454655522
0.091	4.274	3454655556
		3454655647
		3454655762
		3454655795
		3454655888
		3454656002
0.112	3.974	3454656036
		3454656128
		3454656242
		3454656276
		3454656368
		3454656482
0.1	4.102	3454656514
		3454656606
		3454656722
		3454656755
		3454656847
		3454656962
0.081	4.359	3454656996
		3454657088
		3454657202
		3454657236
		3454657328
		3454657442
0.079	3.992	3454657476
		3454657568
		3454657682
		3454657716
		3454657808
		3454657922
0.062	3.964	3454657956
		3454658048
		3454658162
		3454658196
		3454658288
		3454658401
0.083	3.942	3454658435
		3454658527
		3454658642
		3454658675
		3454658767
		3454658882
0.07199999999999999	4.107	3454658916
		3454659008
		3454659122
		3454659155
		3454659248
		3454659362
0.104	4.611	3454659395
		3454659487
		3454659602
		3454659635
		3454659728
		3454659842
0.052	4.395	3454659876
		3454659968
		3454660081
		3454660115
		3454660207
		3454660322
0.064	4.54	3454660355
		3454660448
		3454660562
		3454660595
		3454660687
		3454660802
		3454660835
		3454660928
		3454661042
		3454661075
		3454661167
		3454661282
		3454661316
		3454661408
		3454661522
		3454661556
		3454661648
		3454661761
		3454661795
		3454661887
		3454662002
		3454662035
		3454662127
		3454662242
0.089	5.276	3454662275
		3454662367
		3454662482
		3454662516
		3454662608
		3454662722
0.066	4.795	3454662755
		3454662848
		3454662962
		3454662995
		3454663087
		3454663202
0.062	4.753	3454663236
		3454663327
		3454663442
		3454663476
		3454663568
		3454663682
0.07000000000000001	4.906	3454663716
		3454663808
		3454663921
		3454663955
		3454664047
		3454664162
0.061	5.105	3454664196
		3454664288
		3454664402
		3454664435
		3454664528
		3454664642
0.066	4.717	3454664675
		3454664768
		3454664882
		3454664916
		3454665007
		3454665122
0.043	4.777	3454665156
		3454665248
		3454665362
		3454665395
		3454665487
		3454665602
0.034	4.868	3454665636
		3454665728
		3454665842
		3454665875
		3454665968
		3454666082
0.049	4.942	3454666115
		3454666207
		3454666322
		3454666356
		3454666447
		3454666562
0.074	5.269	3454666596
		3454666688
		3454666802
		3454666835
		3454666927
		3454667041
0.067	4.933	3454667075
		3454667167
		3454667282
		3454667315
		3454667407
		3454667521
0.054	4.855	3454667555
		3454667647
		3454667762
		3454667795
		3454667887
		3454668002
0.053	4.924	3454668036
		3454668128
		3454668241
		3454668275
		3454668367
		3454668482
0.051	5.131	3454668516
		3454668608
		3454668722
		3454668756
		3454668848
		3454668962
0.065	4.902	3454668995
		3454669087
		3454670644
		3454670677
		3454670770
		3454671907
		3454672041
		3454672074
		3454672591
		3454672624
		3454673141
		3454673175
		3454673691
		3454673724
		3454674240
		3454674273
		3454674790
		3454674823
		3454675339
		3454677027
		3454677061
		3454677153
		3454677274
		3454677308
		3454677400
		3454677710
		3454677744
		3454677837
		3454678073
		3454678106
		3454678198
		3454678387
		3454678420
		3454678512
		3454678765
		3454678798
		3454678890
		3454679154
		3454679187
		3454679279
		3454679400
		3454679434
		3454679526
		3454679647
		3454681211
		3454681245
		3454681337
		3454681458
		3454681491
		3454681583
		3454681704
		3454681738
		3454681830
		3454681951
		3454681985
		3454682076
		3454682198
		3454682231
		3454682323
		3454682445
		3454682478
		3454682570
		3454682691
		3454682724
		3454682816
		3454682938
		3454682971
		3454683063
		3454683184
		3454683218
		3454683310
		3454683431
		3454683464
		3454683556
		3454683678
		3454683711
		3454683802
		3454683924
		3454683957
		3454684049
		3454684170
		3454684204
		3454684296
		3454684417
		3454684450
		3454684542
		3454684664
		3454684697
		3454684789
		3454684911
		3454684944
		3454685036
		3454685157
		3454685191
		3454685282
		3454685404
		3454685438
		3454685529
		3454685651
		3454685684
		3454685776
		3454685897
		3454685931
		3454686023
		3454686144
		3454686178
		3454686270
		3454686391
		3454686424
		3454686517
		3454686638
		3454686671
		3454686763
		3454686884
		3454686918
		3454687010
		3454687131
		3454687165
		3454687256
		3454687378
		3454687411
		3454687503
		3454687624
		3454687657
		3454687750
		3454687872
		3454687904
		3454687996
		3454688118
		3454688151
		3454688243
		3454688364
		3454688398
		3454688490
		3454688611
		3454688645
		3454688737
		3454688858
		3454688892
		3454688983
